,회사명,채용공고 제목,채용공고 세부 사항,기술 세부 사항,링크
418,(주)고스트패스,AI 개발자 구인 ,",경력 3~10년,석사↑,정규직","딥러닝,AI(인공지능),Python,Pytorch,핀테크",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40854788&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6afd9c12-a99c-481a-b86f-4495e956fa92
419,(주)자이오넥스,AI기반  수요 분석 및 예측 모듈 경력 개발자,",경력 5~15년,대졸↑,정규직,5,000 만원","딥러닝,AI(인공지능),SQL,SaaS,RDBMS",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47923034&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6afd9c12-a99c-481a-b86f-4495e956fa92
420,(주)연세교육아카데미,"KDT 빅데이터 분석,시각화 강사 채용(자바,파이썬,AI,머신러닝)",",경력2년↑,학력무관,계약직","딥러닝,Spring,SQL,MariaDB,Python",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47821903&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6afd9c12-a99c-481a-b86f-4495e956fa92
421,(주)에이젠글로벌,[에이젠글로벌] Backend (java) Engineer,",경력 3~5년,대졸↑,정규직","딥러닝,아키텍쳐,Spring,SpringBoot,SQL",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45208713&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6afd9c12-a99c-481a-b86f-4495e956fa92
422,(주)파인더스,AI 챗봇 PL/PM 경력직 채용,",경력 3~10년,대졸↑,정규직","딥러닝,AI(인공지능),NLP(자연어처리),핀테크,챗봇",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47230117&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6afd9c12-a99c-481a-b86f-4495e956fa92
423,(주)엑스페릭스,바이오인식 / OCR 알고리즘 개발,",경력 2~7년,대졸↑,정규직","딥러닝,Python,OCR,알고리즘,컴퓨터비전",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47674672&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6afd9c12-a99c-481a-b86f-4495e956fa92
424,SK텔레콤(주),대화형 언어모델 개발자,",경력3년↑,석사↑,정규직","딥러닝,모델링,음성인식,기술지원,AI(인공지능)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47840158&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6afd9c12-a99c-481a-b86f-4495e956fa92
425,(주)에이시스,ICT 스토리지 엔지니어 신입채용,",신입,학력무관,정규직","딥러닝,유지보수,SE(시스템엔지니어),ICT컨설팅,네트워크",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47919215&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6afd9c12-a99c-481a-b86f-4495e956fa92
426,(주)매그파이소프트,웹 개발자 채용공고(신입/경력직),",경력무관,대졸↑,정규직","딥러닝,메타버스,AI(인공지능),Spring,Ajax",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47904300&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6afd9c12-a99c-481a-b86f-4495e956fa92
427,(주)엔엠소프트,소프트웨어 개발자 채용,",신입·경력,초대졸↑,정규직·계약직","딥러닝,유지보수,Windows,SQL,IoT",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47949215&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6afd9c12-a99c-481a-b86f-4495e956fa92
428,(주)매쓰홀릭,병역특례 Full-Stack (풀스택) 개발자 전문연구요원 채용,",경력무관,석사↑,전문연구요원·병역특례","풀스택,Spring,Kotlin,Git,React",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47684209&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6afd9c12-a99c-481a-b86f-4495e956fa92
429,(주)에프에스솔루션,임베디드 소프트웨어(C언어) 개발자(주니어급),",경력 3~7년,대졸↑,정규직","딥러닝,S/W,AI(인공지능),Python,Pytorch",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46463275&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6afd9c12-a99c-481a-b86f-4495e956fa92
430,(주)트위니,[로봇개발본부] 물류이송로봇 현장S/W개발 담당자(경력) 모집,",경력무관,학력무관,정규직","딥러닝,풀스택,Python,모델링,컴퓨터비전",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47821641&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6afd9c12-a99c-481a-b86f-4495e956fa92
431,주니웰,젊고 능력 있는 서버 개발자 모심.,",경력3년↑,학력무관,정규직·기간제","딥러닝,유지보수,풀스택,Spring,헬스케어",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47713056&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6afd9c12-a99c-481a-b86f-4495e956fa92
432,(주)에이아이네이션,인공지능솔루션 영업직(경력) 채용,",경력3년↑,학력무관,정규직","기술영업,RFP(제안요청서),알고리즘,기획,IT영업",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47962804&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6afd9c12-a99c-481a-b86f-4495e956fa92
433,(주)네일톡톡,[사세 확장] 소프트웨어 엔지니어 경력자 모집,",경력5년↑,학력무관,정규직","딥러닝,기술지원,연구원,머신러닝,기계",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47803058&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6afd9c12-a99c-481a-b86f-4495e956fa92
434,티쎌로지 주식회사,AI 모델 개발 연구원 채용공고,",경력무관,석사↑,정규직","딥러닝,AI(인공지능),헬스케어,Python,모델링",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47605509&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6afd9c12-a99c-481a-b86f-4495e956fa92
435,(주)뉴데이소프트,[신입] 솔루션 기술지원 엔지니어 모집(정규직),",신입·경력,초대졸↑,정규직","유지보수,PostgreSQL,SQL,쉘스크립트,검색엔진",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47902160&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6afd9c12-a99c-481a-b86f-4495e956fa92
436,(주)에이플,AI S/W  개발자 채용,",경력,대졸↑,정규직","로봇설계,R&D,로봇엔지니어,AI(인공지능),메카트로닉스",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47638628&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6afd9c12-a99c-481a-b86f-4495e956fa92
437,(주)넥슨코리아,[인텔리전스랩스] 데이터 분석가(게임 플레이 로그 데이터 분석),",경력무관,학력무관,정규직","Spark,C#,C++,SQL,.NET",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47765245&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6afd9c12-a99c-481a-b86f-4495e956fa92
438,(주)액션파워,Back-end Engineer  ( 경력 2~5년 ),",경력 2~5년,학력무관,정규직","딥러닝,PostgreSQL,STT,SQL,MySQL",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47852771&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6afd9c12-a99c-481a-b86f-4495e956fa92
439,(주)클라모스,[정규직/Java Spring/전자정부프레임워크/면접비지급] BackEnd,",경력 6~14년,초대졸↑,정규직","SI개발,Git,Java,데이터라벨링,데이터시각화",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47815157&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6afd9c12-a99c-481a-b86f-4495e956fa92
440,(주)라온메디,AI Engineer,",경력 1~10년,대졸↑,정규직","딥러닝,AI(인공지능),Windows,Python,Pytorch",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46542397&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
441,주식회사 마이너,[MiNER] 안드로이드 개발자,",신입·경력,학력무관,정규직","딥러닝,AI(인공지능),Android,SQLite,알고리즘",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40873200&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
442,(주)온택트헬스,윈도우 애플리케이션 개발자 채용,",경력 5~10년,대졸↑,정규직","딥러닝,유지보수,AI(인공지능),헬스케어,Windows",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47565014&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
443,(주)로드텍,머신비전 개발자 채용,",경력 4~20년,초대졸↑,정규직","딥러닝,포장,S/W,OpenCV,MFC",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45619910&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
444,주식회사 마이너,[MiNER] 서버 개발자,",신입·경력,학력무관,정규직","딥러닝,AI(인공지능),RestAPI,SQL,Python",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45542352&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
445,(주)넥슨코리아,[인텔리전스랩스] 라이브웹프론트엔드팀 프론트엔드 개발자,",경력 3~5년,학력무관,정규직","SVN,Git,React,Javascript,Node.js",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47796905&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
446,(주)글로벌시스템스,[정규직] 연구개발본부 소프트웨어 개발 (S/W) 경력 모집 공고,",신입·경력,대졸↑,정규직","딥러닝,MFC,S/W,네트워크,C++",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47806352&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
447,(주)더블유지에스,머신비전 알고리즘 개발자,",신입·경력,대졸↑,정규직","딥러닝,알고리즘,블록체인,빅데이터,데이터분석가",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45448280&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
448,(주)데이터트리,[신입/경력] 빅데이터/AI  컨설턴트 모집,",신입·경력,대졸↑,정규직","딥러닝,AI(인공지능),Spring,Pytorch,Keras",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47964795&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
449,코너스톤코리아(주),웹 개발자 경력 채용,",경력3년↑,학력무관,정규직","딥러닝,AI(인공지능),Spring,PostgreSQL,HTML5",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47770054&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
450,(주)비밀리,백엔드 서버 개발자 (Backend),",경력 4~15년,학력무관,정규직","딥러닝,Redis,Spring,PostgreSQL,SpringBoot",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46130399&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
451,(주)인터엑스,"[울산] 데이터분석(시계열 데이터 분석, Data Scientist)",",경력 2~5년,학력무관,정규직","딥러닝,AI(인공지능),Python,Pytorch,SaaS",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44865957&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
452,(주)엑소시스템즈,디지털헬스케어 플랫폼 AI 엔지니어 (병역특례 가능),",신입·경력,석사↑,정규직","딥러닝,AI(인공지능),헬스케어,Python,Matlab",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46967049&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
453,(주)버즈니,[커머스 AI 스쿼드] AI 백엔드 엔지니어 ,",경력 2~9년,학력무관,정규직","딥러닝,메타버스,AI(인공지능),SQL,Python",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47639898&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
454,씨드로닉스(주),Front-end 개발자 (3년 이상),",경력 3~10년,학력무관,정규직","딥러닝,Redux,알고리즘,React,영상처리",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47642040&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
455,(주)알로카도스,시니어 클라우드 엔지니어,",경력 3~15년,학력무관,정규직","딥러닝,아키텍쳐,Redis,Python,Kafka",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47683655&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
456,(주)온다패션,"[명품 서비스 플랫폼] AI, 블록체인 개발자 모집",",경력,학력무관,정규직","딥러닝,블록체인,머신러닝,전자상거래",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47820366&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
457,코나모빌리티(주),지역화폐 연계 모빌리티 플랫폼 백엔드 개발,",경력 4~13년,학력무관,정규직","딥러닝,AWS,빅데이터,인프라,Hadoop",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40394180&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
458,(주)케이티엔에프,시스템엔지니어 모집,",신입·경력,초대졸↑,정규직","회로설계,S/W,설계엔지니어,H/W,펌웨어",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47908331&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
459,(주)아이브,제어SW Junior 개발자,",경력 1~2년,학력무관,정규직","딥러닝,S/W,Windows,인터페이스,SE(시스템엔지니어)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46550237&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
460,엠비아이솔루션(주),[Python] 웹 백엔드 개발자,",경력 3~5년,고졸↑,정규직","딥러닝,SQL,Python,API,모델링",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47812993&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
461,(주)오토웰즈,(A)IoT 중급 개발자 모집,",경력무관,대졸↑,정규직,5,000 만원","딥러닝,SI개발,임베디드,펌웨어,C++",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47640184&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
462,주식회사 마이너,[MiNER] iOS 개발자,",경력 1~5년,학력무관,정규직","딥러닝,알고리즘,Swift,Git,iOS",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45542359&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
463,슈어소프트테크(주),[슈어소프트테크] 2024년 상반기 경력사원 모집,",경력3년↑,대졸↑,정규직","딥러닝,Spring,SpringBoot,Python,FPGA",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47848471&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
464,(주)플래티어,[그루비 SaaS 솔루션] 안드로이드 SK 개발자 (4년 이상),",경력 4~13년,학력무관,정규직","딥러닝,Spring,PostgreSQL,SpringBoot,Android",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47476866&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
465,(주)버블콘,(주)버블콘 PM/PL/개발자 경력 채용,",경력3년↑,학력무관,정규직","딥러닝,유지보수,Spring,Python,Pytorch",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47822767&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
466,(주)알지에이아이엔씨,SLAM & Navigation Engineer,",신입·경력,대졸↑,정규직","딥러닝,Python,알고리즘,Git,CEO",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47755330&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
467,(주)플래티어,[그루비 SaaS 솔루션] 데이터사이언스 팀 리더,",경력 5~15년,학력무관,정규직","딥러닝,SQL,Python,MongoDB,클라우드",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47778715&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
468,(주)라피치,[AI음성기술전문] 기업부설연구소 전문연구요원 채용(병역특례),",경력무관,석사↑,정규직","딥러닝,모델링,R,C++,R&D",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47946102&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
469,(주)제로원에이아이,AI 금융 엔지니어,",경력 2~10년,석사↑,정규직","딥러닝,AI(인공지능),Python,SaaS,API",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45981914&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
470,(주)모핀,[MOFIN] 2023 하반기 채용 - 백엔드 개발자,",경력 5~7년,학력무관,정규직","딥러닝,Redis,Spring,SpringBoot,RestAPI",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47062291&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
471,디디에이치(주),웹 서비스 BACKEND 개발자 경력 채용,",경력5년↑,대졸↑,정규직","딥러닝,유지보수,알고리즘,AWS,Docker",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47602221&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
472,(주)와포,[정규직] AI 및 백엔드 개발자 모집,",경력 4~10년,대졸↑,정규직","딥러닝,R,Git,R&D,AI(인공지능)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47870853&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
473,미디어젠(주),[미디어젠(주)] 개발/웹퍼블리셔/사업 분야 신입/경력 채용,",신입·경력,초대졸↑,정규직·기간제","딥러닝,Spring,헬스케어,PostgreSQL,SpringBoot",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47905541&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
474,(주)알지에이아이엔씨,Optimization Research Engineer,",신입·경력,대졸↑,정규직","딥러닝,S/W,블록체인,빅데이터,C++",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47755434&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
475,(주)로민,[로민] 백엔드(Back-end) 개발자 채용,",경력 5~15년,대졸↑,정규직","딥러닝,QA/테스터,PostgreSQL,Python,API",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47899712&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
476,미르테크(주),[Visual studio] C++ SW 분야 (AI) 개발 엔지니어 채용,",신입·경력,학력무관,정규직","반도체,LCD,H/W,R&D,연구원",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47856733&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
477,(주)마음에이아이,(주)마음에이아이 LFM AI Scientist 채용,",경력무관,학력무관,정규직·인턴직","딥러닝,모델링,머신러닝,Pytorch,소프트웨어개발",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47752072&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
478,(주)넥스트칩,Automotive Embedded SW /AI Embedded SW Solution 개발자 모집,",경력5년↑,대졸↑,정규직·전문연구요원","딥러닝,FPGA,Pytorch,Qt,펌웨어",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47917608&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
479,(주)트윔,[면접비 지급] 3D 머신비전 알고리즘 연구개발,",신입·경력,대졸↑,정규직","딥러닝,메타버스,AI(인공지능),OpenCV,알고리즘",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47922989&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dadb2699-7994-461b-90a6-dec1dbb68761
480,(주)시니스트,"BI, 데이터분석 담당자",",경력 3~20년,대졸↑,정규직","딥러닝,SE(시스템엔지니어),R,블록체인,DW",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=43697985&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a2e27118-13d3-4690-b62b-201f62135fb7
481,(주)케이윈,"컴퓨터비젼, 영상처리 알고리즘(검사장비) 개발사원 모집",",경력무관,학력무관,정규직","딥러닝,유지보수,광학/렌즈,파워빌더,Spring",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47920989&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a2e27118-13d3-4690-b62b-201f62135fb7
482,(주)트윔,[면접비] 머신비전 S/W 개발자 영입(경기/부산),",경력5년↑,초대졸↑,정규직","딥러닝,광학/렌즈,SpringBoot,H/W,MFC",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47931288&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a2e27118-13d3-4690-b62b-201f62135fb7
483,주식회사 에피소든,백엔드 개발자,",경력 5~20년,학력무관,정규직","딥러닝,Spring,SQL,모델링,MongoDB",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47158368&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a2e27118-13d3-4690-b62b-201f62135fb7
484,(주)빗썸코리아,[빗썸] 블록체인 서비스 개발,",경력 1~10년,학력무관,정규직","딥러닝,Redis,Spring,SpringBoot,SQL",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46773648&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a2e27118-13d3-4690-b62b-201f62135fb7
485,(주)딥바이오,백엔드(Backend) 소프트웨어 엔지니어 채용,",경력 3~5년,고졸↑,정규직","유지보수,아키텍쳐,AI(인공지능),PostgreSQL,RestAPI",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47789843&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a2e27118-13d3-4690-b62b-201f62135fb7
